"Country or Territory","Station Name","WMO Station Number","National Station Id Number","Period","Element-Statistic Qualifier Code","Statistic Description","Unit","Jan","Jan Footnotes","Feb","Feb Footnotes","Mar","Mar Footnotes","Apr","Apr Footnotes","May","May Footnotes","Jun","Jun Footnotes","Jul","Jul Footnotes","Aug","Aug Footnotes","Sep","Sep Footnotes","Oct","Oct Footnotes","Nov","Nov Footnotes","Dec","Dec Footnotes","Annual","Annual Footnotes","Annual NCDC Computed Value","Annual NCDC Computed Value Footnotes"
"CANADA","OTTAWA INT'L A , ON","71628","06106000","1953-1991","69","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","29","","29","","29","","30","","30","","30","","30","","30","","-9999","1","-9999.9","1"
"CANADA","MUSKOKA A , ON","71630","06115525","1953-1980","","Mean of Hourly Observations","hPa","-9999.9","1","1016.3","","1015.4","","-9999.9","1","-9999.9","1","-9999.9","1","-9999.9","1","-9999.9","1","-9999.9","1","-9999.9","1","-9999.9","1","-9999.9","1","-9999.9","1","-9999.9","1"
"CANADA","MUSKOKA A , ON","71630","06115525","1953-1980","69","Number of Years used to Calculate Normal","hPa","19","","20","","20","","18","","19","","18","","16","","18","","18","","18","","17","","19","","-9999","1","-9999.9","1"
"CANADA","WIARTON A , ON","71633","06119500","1953-1991","","Mean of Hourly Observations","hPa","1015.6","","1016.8","","1015.8","","1014.9","","1014.9","","1014.2","","1015.0","","1016.0","","1017.1","","1017.1","","1015.5","","1016.1","","1015.8","","1015.7",""
"CANADA","WIARTON A , ON","71633","06119500","1953-1991","69","Number of Years used to Calculate Normal","hPa","30","","27","","28","","29","","27","","29","","27","","28","","28","","29","","29","","29","","-9999","1","-9999.9","1"
"CANADA","FREDERICTON A , NB","71700","08101500","1953-1991","","Mean of Hourly Observations","hPa","1013.2","","1013.8","","1013.3","","1012.9","","1014.1","","1012.8","","1013.0","","1014.4","","1016.4","","1016.4","","1014.9","","1014.4","","1014.1","","1014.1",""
"CANADA","FREDERICTON A , NB","71700","08101500","1953-1991","69","Number of Years used to Calculate Normal","hPa","29","","30","","30","","30","","30","","30","","30","","30","","30","","29","","29","","30","","-9999","1","-9999.9","1"
"CANADA","MONCTON A , NB","71705","08103200","1953-1991","","Mean of Hourly Observations","hPa","1011.9","","1012.7","","1012.4","","1012.4","","1014.0","","1012.6","","1012.8","","1014.1","","1016.0","","1015.7","","1014.2","","1013.2","","1013.5","","1013.5",""
"CANADA","MONCTON A , NB","71705","08103200","1953-1991","69","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999","1","-9999.9","1"
"CANADA","CHARLOTTETOWN A , PE","71706","08300300","1953-1991","","Mean of Hourly Observations","hPa","1011.3","","1012.2","","1012.1","","1012.3","","1014.3","","1012.9","","1013.1","","1014.2","","1015.8","","1015.6","","1013.6","","1012.4","","1013.3","","1013.3",""
"CANADA","CHARLOTTETOWN A , PE","71706","08300300","1953-1991","69","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","29","","29","","29","","29","","29","","30","","-9999","1","-9999.9","1"
"CANADA","SYDNEY A , NS","71707","08205700","1953-1991","","Mean of Hourly Observations","hPa","1010.1","","1011.1","","1011.4","","1012.1","","1014.6","","1013.5","","1013.8","","1014.5","","1015.8","","1015.2","","1013.2","","1011.4","","1013.0","","1013.1",""
"CANADA","SYDNEY A , NS","71707","08205700","1953-1991","69","Number of Years used to Calculate Normal","hPa","30","","30","","29","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999","1","-9999.9","1"
"CANADA","CHARLO A , NB","71711","08100880","1966-1991","","Mean of Hourly Observations","hPa","1012.0","","1013.2","","1013.1","","1013.0","","1013.8","","1011.9","","1011.8","","1013.3","","1015.0","","1015.6","","1013.6","","1013.6","","1013.3","","1013.3",""
"CANADA","CHARLO A , NB","71711","08100880","1966-1991","69","Number of Years used to Calculate Normal","hPa","23","","24","","24","","24","","23","","24","","24","","23","","23","","22","","23","","24","","-9999","1","-9999.9","1"
"CANADA","QUEBEC A , QC","71714","07016294","1953-1991","","Mean of Hourly Observations","hPa","1015.0","","1015.7","","1014.9","","1013.7","","1014.0","","1012.5","","1012.9","","1014.4","","1016.4","","1016.6","","1015.6","","1016.1","","1014.8","","1014.8",""
"CANADA","QUEBEC A , QC","71714","07016294","1953-1991","69","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999","1","-9999.9","1"
"CANADA","CHATHAM A , NB","71717","08101000","1953-1991","","Mean of Hourly Observations","hPa","1011.9","","1012.8","","1012.6","","1012.6","","1013.8","","1012.0","","1012.0","","1013.4","","1015.4","","1015.3","","1014.0","","1013.3","","1013.3","","1013.3",""
"CANADA","CHATHAM A , NB","71717","08101000","1953-1991","69","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","29","","30","","30","","30","","-9999","1","-9999.9","1"
"CANADA","MONT JOLI A , QC","71718","07055120","1953-1991","","Mean of Hourly Observations","hPa","1012.7","","1013.6","","1013.5","","1013.0","","1013.5","","1011.3","","1011.3","","1012.9","","1014.9","","1015.1","","1014.0","","1014.1","","1013.3","","1013.3",""
"CANADA","MONT JOLI A , QC","71718","07055120","1953-1991","69","Number of Years used to Calculate Normal","hPa","30","","29","","30","","30","","30","","30","","29","","29","","27","","29","","29","","30","","-9999","1","-9999.9","1"
"CANADA","STE AGATHE DES MONTS , QC","71720","07036762","1966-1991","","Mean of Hourly Observations","hPa","1014.8","","1015.5","","1014.9","","1013.8","","1014.1","","1013.4","","1014.4","","1015.9","","1017.0","","1017.4","","1015.6","","1016.0","","1015.2","","1015.2",""
"CANADA","STE AGATHE DES MONTS , QC","71720","07036762","1966-1991","69","Number of Years used to Calculate Normal","hPa","24","","24","","24","","24","","25","","25","","25","","25","","25","","25","","25","","25","","-9999","1","-9999.9","1"
"CANADA","MANIWAKI , QC","71722","07034480","1955-1991","","Mean of Hourly Observations","hPa","1016.0","","1016.8","","1015.4","","1013.9","","1014.1","","1012.9","","1013.3","","1014.9","","1016.7","","1016.1","","1015.7","","1016.5","","1015.2","","1015.2",""
"CANADA","MANIWAKI , QC","71722","07034480","1955-1991","69","Number of Years used to Calculate Normal","hPa","22","","26","","24","","26","","24","","25","","22","","22","","25","","25","","25","","25","","-9999","1","-9999.9","1"
"CANADA","VAL D'OR A , QC","71725","07098600","1955-1991","","Mean of Hourly Observations","hPa","1015.4","","1016.8","","1016.1","","1014.9","","1014.5","","1013.1","","1013.6","","1015.1","","1016.4","","1016.2","","1015.4","","1016.5","","1015.3","","1015.3",""
"CANADA","VAL D'OR A , QC","71725","07098600","1955-1991","69","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","29","","29","","30","","30","","30","","29","","-9999","1","-9999.9","1"
"CANADA","BAGOTVILLE A , QC","71727","07060400","1953-1991","","Mean of Hourly Observations","hPa","1014.7","","1015.6","","1014.8","","1013.6","","1013.8","","1011.7","","1012.1","","1013.7","","1015.6","","1015.7","","1015.1","","1015.9","","1014.4","","1014.4",""
"CANADA","BAGOTVILLE A , QC","71727","07060400","1953-1991","69","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","29","","30","","29","","29","","30","","30","","30","","-9999","1","-9999.9","1"
"CANADA","ROBERVAL A , QC","71728","07066685","1958-1991","","Mean of Hourly Observations","hPa","1014.6","","1015.9","","1014.8","","1013.7","","1013.7","","1011.8","","1012.0","","1013.6","","1015.4","","1015.6","","1014.9","","1016.1","","1014.3","","1014.3",""
"CANADA","ROBERVAL A , QC","71728","07066685","1958-1991","69","Number of Years used to Calculate Normal","hPa","30","","29","","29","","30","","28","","28","","28","","29","","28","","28","","29","","29","","-9999","1","-9999.9","1"
"CANADA","SUDBURY A , ON","71730","06068150","1954-1991","","Mean of Hourly Observations","hPa","1015.7","","1017.0","","1016.2","","1015.0","","1014.8","","1013.8","","1014.6","","1015.8","","1017.0","","1016.9","","1015.6","","1016.4","","1015.7","","1015.7",""
"CANADA","SUDBURY A , ON","71730","06068150","1954-1991","69","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","29","","30","","30","","30","","30","","28","","29","","30","","-9999","1","-9999.9","1"
"CANADA","NORTH BAY A , ON","71731","06085700","1953-1991","","Mean of Hourly Observations","hPa","1015.6","","1016.8","","1016.0","","1014.8","","1014.8","","1014.0","","1014.7","","1016.0","","1017.2","","1017.1","","1015.7","","1016.4","","1015.8","","1015.8",""
"CANADA","NORTH BAY A , ON","71731","06085700","1953-1991","69","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","29","","30","","30","","-9999","1","-9999.9","1"
"CANADA","GORE BAY A , ON","71733","06092925","1953-1991","","Mean of Hourly Observations","hPa","1015.7","","1017.2","","1016.2","","1014.9","","1014.8","","1013.8","","1014.5","","1015.5","","1016.6","","1016.4","","1015.2","","1016.0","","1015.6","","1015.6",""
"CANADA","GORE BAY A , ON","71733","06092925","1953-1991","69","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","29","","30","","30","","30","","30","","30","","-9999","1","-9999.9","1"
"CANADA","EARLTON A , ON","71735","06072225","1953-1984","","Mean of Hourly Observations","hPa","1015.8","","1016.6","","1015.8","","-9999.9","1","-9999.9","1","-9999.9","1","-9999.9","1","-9999.9","1","-9999.9","1","-9999.9","1","-9999.9","1","-9999.9","1","-9999.9","1","-9999.9","1"
"CANADA","EARLTON A , ON","71735","06072225","1953-1984","69","Number of Years used to Calculate Normal","hPa","20","","20","","20","","19","","19","","19","","19","","18","","19","","18","","18","","19","","-9999","1","-9999.9","1"
"CANADA","TIMMINS A , ON","71739","06078285","1955-1991","","Mean of Hourly Observations","hPa","1016.0","","1017.6","","1016.9","","1015.6","","1014.9","","1013.2","","1013.6","","1014.9","","1016.2","","1015.9","","1015.4","","1016.8","","1015.6","","1015.6",""
"CANADA","TIMMINS A , ON","71739","06078285","1955-1991","69","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","28","","29","","27","","28","","30","","-9999","1","-9999.9","1"
"CANADA","ATIKOKAN , ON","71747","06020379","1966-1987","","Mean of Hourly Observations","hPa","1018.8","","1019.3","","1016.9","","1016.2","","1014.7","","1012.6","","1014.0","","1015.2","","1015.8","","1015.3","","1016.8","","1018.0","","1016.1","","1016.1",""
"CANADA","ATIKOKAN , ON","71747","06020379","1966-1987","69","Number of Years used to Calculate Normal","hPa","20","","20","","20","","20","","20","","20","","21","","21","","21","","20","","20","","20","","-9999","1","-9999.9","1"
"CANADA","THUNDER BAY A , ON","71749","06048261","1953-1992","","Mean of Hourly Observations","hPa","1017.5","","1018.9","","1017.2","","1015.8","","1014.8","","1013.0","","1013.7","","1014.6","","1015.5","","1015.3","","1015.8","","1017.4","","1015.8","","1015.8",""
"CANADA","THUNDER BAY A , ON","71749","06048261","1953-1992","69","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999","1","-9999.9","1"
"CANADA","VICTORIA INT'L A , BC","71799","01018620","1953-1991","","Mean of Hourly Observations","hPa","1017.1","","1016.6","","1015.5","","1017.0","","1017.1","","1016.6","","1017.2","","1016.2","","1016.6","","1017.4","","1015.5","","1016.7","","1016.6","","1016.6",""
"CANADA","VICTORIA INT'L A , BC","71799","01018620","1953-1991","69","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","29","","30","","30","","30","","30","","30","","30","","30","","-9999","1","-9999.9","1"
"CANADA","ST JOHN'S A , NF","71801","08403506","1953-1991","","Mean of Hourly Observations","hPa","1007.8","","1008.4","","1009.5","","1012.0","","1014.7","","1014.3","","1015.0","","1014.9","","1015.3","","1014.4","","1012.3","","1009.6","","1012.4","","1012.3",""
"CANADA","ST JOHN'S A , NF","71801","08403506","1953-1991","69","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999","1","-9999.9","1"
"CANADA","GANDER INT'L A , NF","71803","08401700","1953-1991","","Mean of Hourly Observations","hPa","1006.9","","1008.0","","1009.2","","1011.7","","1014.0","","1012.9","","1013.3","","1013.7","","1014.4","","1013.5","","1011.4","","1008.8","","1011.5","","1011.5",""
"CANADA","GANDER INT'L A , NF","71803","08401700","1953-1991","69","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999","1","-9999.9","1"
"CANADA","DEER LAKE A , NF","71809","08401501","1965-1991","","Mean of Hourly Observations","hPa","1007.9","","1009.5","","1011.0","","1012.9","","1014.2","","1012.9","","1012.4","","1013.0","","1014.3","","1014.0","","1011.5","","1009.7","","1011.9","","1011.9",""
"CANADA","DEER LAKE A , NF","71809","08401501","1965-1991","69","Number of Years used to Calculate Normal","hPa","25","","24","","24","","25","","24","","23","","24","","25","","25","","25","","24","","25","","-9999","1","-9999.9","1"
"CANADA","SEPT-ILES A , QC","71811","07047910","1953-1991","","Mean of Hourly Observations","hPa","1011.2","","1012.4","","1012.8","","1013.2","","1013.9","","1011.1","","1010.8","","1012.4","","1014.1","","1014.2","","1013.0","","1012.7","","1012.6","","1012.6",""
"CANADA","SEPT-ILES A , QC","71811","07047910","1953-1991","69","Number of Years used to Calculate Normal","hPa","29","","29","","30","","30","","29","","29","","27","","27","","27","","29","","28","","28","","-9999","1","-9999.9","1"
"CANADA","STEPHENVILLE A , NF","71815","08403800","1953-1991","","Mean of Hourly Observations","hPa","1008.3","","1009.8","","1010.8","","1012.1","","1014.2","","1012.8","","1013.1","","1013.5","","1014.6","","1014.2","","1011.9","","1009.8","","1012.1","","1012.1",""
"CANADA","STEPHENVILLE A , NF","71815","08403800","1953-1991","69","Number of Years used to Calculate Normal","hPa","29","","30","","27","","28","","29","","29","","29","","28","","29","","28","","29","","28","","-9999","1","-9999.9","1"
"CANADA","GOOSE A , NF","71816","08501900","1953-1991","","Mean of Hourly Observations","hPa","1008.6","","1010.0","","1011.6","","1013.6","","1013.5","","1010.4","","1009.3","","1010.5","","1011.6","","1011.6","","1010.9","","1010.6","","1011.0","","1011.0",""
"CANADA","GOOSE A , NF","71816","08501900","1953-1991","69","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999","1","-9999.9","1"
"CANADA","CARTWRIGHT , NF","71818","08501100","1955-1991","","Mean of Hourly Observations","hPa","1006.2","","1007.9","","1010.2","","1013.2","","1013.6","","1010.9","","1009.9","","1010.8","","1011.4","","1010.8","","1009.4","","1008.2","","1010.2","","1010.2",""
"CANADA","CARTWRIGHT , NF","71818","08501100","1955-1991","69","Number of Years used to Calculate Normal","hPa","30","","29","","28","","30","","29","","29","","29","","27","","28","","28","","30","","28","","-9999","1","-9999.9","1"
"CANADA","WABUSH LAKE A , NF","71825","08504175","1961-1991","","Mean of Hourly Observations","hPa","1011.1","","1012.2","","1013.5","","1014.2","","1014.2","","1011.4","","1010.9","","1012.3","","1013.4","","1013.4","","1012.7","","1013.0","","1012.7","","1012.7",""
"CANADA","WABUSH LAKE A , NF","71825","08504175","1961-1991","69","Number of Years used to Calculate Normal","hPa","29","","29","","29","","28","","29","","28","","28","","30","","28","","29","","28","","25","","-9999","1","-9999.9","1"
"CANADA","SCHEFFERVILLE A , QC","71828","07117825","1953-1991","","Mean of Hourly Observations","hPa","1010.9","","1012.3","","1014.4","","1015.8","","1014.8","","1011.4","","1010.6","","1011.9","","1012.7","","1012.7","","1012.2","","1013.1","","1012.7","","1012.7",""
